DateTime,Entries,UniqueIPs
1546675923,5397,5610
1546676522,5393,5606
1546677123,5420,5634
1546677723,5450,5664
1546678323,5442,5654
1546678923,5444,5658
1546680122,5477,5695
1546681323,5440,5655
1546682522,5410,5622
1546683723,5401,5613
1546684923,5429,5646
1546685522,5414,5631
1546686122,5440,5657
1546687323,5429,5653
1546688523,5427,5655
1546689123,5406,5629
1546689723,5428,5653
1546690322,5418,5647
1546690923,5411,5638
1546692123,5373,5593
1546693324,5370,5594
1546693923,5375,5601
1546694524,5324,5550
1546695124,5346,5572
1546695723,5356,5584
1546696323,5396,5630
1546696923,5397,5633
1546698123,5431,5669
1546698723,5438,5674
1546699322,5423,5658
1546699923,5433,5670
1546700523,5446,5682
1546701124,5462,5700
1546701723,5462,5698
1546702922,5412,5646
1546704124,5412,5646
1546704724,5373,5608
1546705323,5369,5601
1546705924,5412,5646
1546706524,5399,5628
1546707122,5431,5661
1546707723,5431,5664
1546708924,5401,5630
1546709523,5433,5663
1546710123,5434,5667
1546710723,5466,5700
1546711323,5462,5694
1546712523,5414,5646
1546713723,5403,5637
1546714923,5395,5636
1546716123,5388,5628
1546717323,5323,5553
1546718524,5302,5525
1546719723,5315,5534
1546720923,5297,5512
1546721523,5263,5479
1546722123,5303,5520
1546723323,5262,5473
1546724523,5228,5434
1546725722,5229,5434
1546726923,5189,5389
1546728123,5130,5325
1546728723,5173,5369
1546729323,5194,5386
1546730522,5200,5396
1546731723,5150,5342
1546732323,5181,5376
1546732924,5178,5375
1546733523,5175,5373
1546734123,5205,5405
1546734723,5199,5400
1546735323,5176,5375
1546735923,5203,5404
1546736523,5195,5395
1546737722,5190,5391
1546738323,5174,5376
1546738923,5131,5333
1546739524,5167,5369
1546740125,5171,5379
1546741324,5093,5301
1546741922,5127,5336
1546742523,5111,5320
1546743123,5118,5331
1546743724,5113,5323
1546744922,5141,5352
1546746123,5128,5333
1546747323,5155,5366
1546748523,5123,5336
1546749123,5099,5314
1546749723,5120,5341
1546750323,5106,5329
1546750923,5133,5358
1546752123,5096,5324
1546753323,5091,5317
1546754523,5062,5287
1546755723,5000,5226
1546756323,5028,5257
1546756923,5002,5227
1546758124,4955,5179
1546758723,4996,5221
1546759323,5010,5234
1546760523,5009,5233
1546761123,5012,5236
1546761723,4998,5221
1546762325,5010,5229
1546762924,4978,5192
1546763522,5009,5223
1546764123,5020,5240
1546765323,4996,5218
1546766524,4994,5214
1546767724,4993,5214
1546768323,4997,5218
1546768923,5003,5224
1546770124,5037,5258
1546771323,5040,5260
1546771923,5026,5244
1546772524,5060,5282
1546773724,5039,5261
1546774323,5076,5299
1546774923,5069,5292
1546775523,5061,5277
1546776123,5063,5278
1546776723,5071,5292
1546777323,5108,5330
1546777923,5126,5349
1546778524,5159,5382
1546779723,5140,5360
1546780323,5129,5349
1546780923,5115,5333
1546782123,5127,5345
1546783323,5111,5325
1546783923,5102,5319
1546784522,5097,5313
1546785723,5093,5309
1546786923,5055,5269
1546788123,4972,5185
1546788723,4998,5213
1546789323,4991,5203
1546789923,5028,5240
1546790524,5020,5230
1546791723,4983,5192
1546792324,5022,5232
1546792923,5023,5230
1546794123,4952,5157
1546795324,4982,5188
1546795923,4946,5148
1546796524,4951,5152
1546797124,4948,5150
1546797723,4951,5153
1546798323,4976,5178
1546798923,4973,5172
1546800123,4978,5176
1546800723,5011,5214
1546801324,5025,5222
1546802523,5024,5220
1546803123,5044,5246
1546803723,5059,5264
1546804323,5062,5262
1546804924,5092,5293
1546806123,5069,5271
1546806723,5104,5310
1546807323,5135,5345
1546808523,5097,5304
1546809723,5088,5298
1546810922,5052,5256
1546812123,5091,5302
1546812724,5086,5297
1546813323,5090,5303
1546814523,5092,5300
1546815723,5083,5295
1546816923,5046,5257
1546817523,5079,5292
1546818122,5087,5298
1546818723,5078,5288
1546819324,5075,5285
1546819924,5100,5307
1546820523,5129,5339
1546821722,5098,5302
1546822324,5081,5286
1546822923,5083,5291
1546823523,5109,5321
1546824123,5103,5317
1546824723,5106,5318
1546825325,5128,5343
1546825923,5137,5354
1546826523,5098,5312
1546827123,5126,5341
1546827723,5115,5333
1546828323,5142,5362
1546828923,5135,5351
1546829523,5138,5351
1546830124,5130,5342
1546830724,5141,5354
1546831323,5151,5364
1546831923,5171,5387
1546832523,5187,5409
1546833124,5183,5410
1546833723,5219,5446
1546834924,5192,5414
1546835523,5232,5459
1546836123,5188,5415
1546836723,5218,5451
1546837324,5212,5444
1546837924,5243,5478
1546838523,5239,5474
1546839123,5264,5500
1546839724,5260,5500
1546840923,5257,5496
1546841524,5283,5526
1546842123,5291,5535
1546843323,5272,5516
1546844523,5312,5557
1546845123,5315,5558
1546845723,5314,5560
1546846923,5294,5538
1546847524,5309,5553
1546848124,5342,5592
1546848723,5343,5593
1546849323,5329,5582
1546850523,5278,5523
1546851724,5308,5555
1546852323,5300,5549
1546852924,5285,5534
1546854123,5323,5574
1546854723,5336,5588
1546855324,5306,5556
1546855923,5332,5584
1546856523,5333,5581
1546857722,5337,5586
1546858923,5316,5559
1546859524,5350,5596
1546860124,5389,5637
1546860724,5389,5642
1546861323,5382,5635
1546862523,5321,5571
1546863123,5348,5599
1546863723,5335,5585
1546864924,5309,5560
1546865523,5302,5555
1546866123,5313,5563
1546866723,5318,5570
1546867323,5314,5567
1546868523,5344,5599
1546869723,5303,5554
1546870923,5322,5575
1546871523,5331,5583
1546872124,5372,5628
1546873323,5354,5607
1546874523,5347,5598
1546875722,5350,5601
1546876322,5360,5615
1546876924,5366,5623
1546878123,5384,5641
1546879322,5336,5598
1546880524,5318,5574
1546881723,5321,5577
1546882323,5331,5586
1546882922,5362,5617
1546884124,5302,5549
1546884724,5302,5549
1546885323,5342,5596
1546885923,5341,5601
1546886523,5368,5632
1546887723,5341,5596
1546888923,5345,5606
1546890123,5302,5555
1546890723,5315,5569
1546891323,5316,5570
1546892523,5350,5604
1546893123,5353,5603
1546893724,5373,5621
1546894924,5374,5622
1546895525,5424,5670
1546896122,5423,5664
1546897322,5463,5705
1546898525,5444,5690
1546899124,5434,5675
1546899723,5439,5688
1546900923,5439,5683
1546901523,5443,5685
1546902124,5472,5718
1546903324,5433,5679
1546903923,5462,5708
1546904523,5421,5668
1546905123,5447,5700
1546905725,5441,5696
1546906923,5357,5612
1546908123,5352,5610
1546909324,5350,5610
1546910524,5308,5569
1546911123,5283,5535
1546911722,5314,5566
1546912322,5306,5567
1546912923,5306,5564
1546913524,5337,5596
1546914123,5341,5601
1546915323,5324,5581
1546916524,5301,5561
1546917723,5271,5528
1546918923,5235,5490
1546920123,5182,5435
1546920723,5212,5468
1546921323,5250,5507
1546922522,5246,5497
1546923123,5240,5489
1546923723,5241,5486
1546924923,5227,5470
1546925523,5237,5482
1546926123,5232,5477
1546927323,5236,5474
1546927923,5204,5443
1546928524,5238,5479
1546929123,5234,5475
1546929723,5274,5515
1546930923,5225,5465
1546932123,5208,5453
1546932723,5201,5444
1546933322,5244,5491
1546934524,5255,5496
1546935123,5253,5491
1546935723,5253,5496
1546936323,5266,5512
1546936922,5298,5545
1546937524,5307,5551
1546938123,5345,5593
1546938723,5357,5602
1546939324,5368,5610
1546939923,5373,5616
1546940523,5376,5613
1546941723,5373,5608
1546942923,5333,5567
1546944124,5351,5595
1546945323,5355,5597
1546945923,5333,5580
1546946523,5368,5615
