DateTime,AddedIPs,RemovedIPs
1545958343,73,92
1545960280,124,93
1545962443,106,90
1545964368,76,108
1545966302,97,86
1545968484,89,102
1545970350,91,2397
1545972277,98,3557
1545974179,92,3257
1545976361,109,4155
1545978261,89,3261
1545980461,111,969
1545982403,154,358
1545984254,106,373
1545986169,128,93
1545988366,267,108
1545990254,187,230
1545992201,139,199
1545994335,104,119
1545996254,119,103
1545998195,106,114
1546000104,99,112
1546002300,116,122
1546004179,103,150
1546006092,87,124
1546008011,125,84
1546009939,83,102
1546011875,136,137
1546013779,98,114
1546015965,161,157
1546017862,200,117
1546019770,166,125
1546021988,261,130
1546023879,182,88
1546026041,221,154
1546027943,211,150
1546029853,278,117
1546031782,238,117
1546033957,207,126
1546035849,158,103
1546037769,258,105
1546039965,165,119
1546041856,172,269
1546044026,117,101
1546046179,120,97
1546048410,123,132
1546050262,83,87
1546052174,103,112
1546054348,107,109
1546056275,80,104
1546058433,89,128
1546060356,106,95
1546062266,96,113
1546064444,124,118
1546066361,144,93
1546068258,126,96
1546070468,140,123
1546072343,117,91
1546074269,333,96
1546076195,610,85
1546078127,1203,89
1546080040,1219,87
1546081950,645,80
1546083882,105,92
1546085781,104,98
1546087945,109,102
1546089859,100,110
1546091795,104,96
1546093691,108,107
1546095644,190,96
1546097561,112,104
1546099477,125,131
1546101408,107,92
1546103539,265,143
1546105458,170,176
1546107392,133,196
1546109542,245,234
1546111462,278,199
1546113395,183,139
1546115293,274,160
1546117249,173,141
1546119137,228,114
1546121065,150,105
1546123004,121,110
1546125166,124,204
1546127052,120,117
1546129253,132,160
1546131137,78,102
1546133296,121,97
1546135259,124,102
1546137134,91,96
1546139084,97,87
1546140976,90,110
1546143189,103,102
1546145086,94,78
1546146988,90,102
1546149161,100,391
1546151060,92,111
1546153000,130,137
1546154894,100,140
1546156876,126,103
1546158760,101,88
1546160668,147,262
1546162842,150,189
1546164737,165,85
1546166685,205,94
1546168579,131,96
1546170508,110,111
1546172430,90,1170
1546174362,498,1261
1546176301,444,871
1546179380,248,169
1546181292,3398,133
1546183217,3786,105
1546185168,2307,99
1546187051,131,112
1546188972,97,119
1546190894,132,242
1546192824,117,145
1546195008,134,196
1546196925,135,201
1546199095,163,163
1546201005,147,158
1546202902,121,206
1546204849,86,252
1546206743,179,272
1546208649,117,121
1546210837,156,143
1546212766,133,140
1546214660,129,122
1546216608,108,113
1546218503,246,124
1546220416,141,122
1546222357,96,135
1546224269,93,104
1546226425,106,125
1546228368,80,109
1546230262,100,114
1546232195,92,115
1546234342,99,124
1546236260,105,110
1546238448,103,149
1546240361,131,115
1546242267,110,131
1546244181,104,138
1546246116,106,145
1546248036,96,184
1546249933,100,142
1546251875,197,178
1546253774,192,193
1546255941,216,163
1546257884,145,143
1546259774,121,123
1546261935,128,793
1546263863,216,146
1546265800,301,173
1546267685,222,2894
1546269611,6172,3807
1546271533,1464,2617
1546273449,111,147
1546275399,144,114
1546277290,124,130
1546279462,154,134
1546281624,154,132
1546283530,145,128
1546285483,150,128
1546287381,170,134
1546289536,157,139
1546291453,118,83
1546293387,132,128
1546295288,171,128
1546297256,161,149
1546299133,129,138
1546301326,104,138
1546303245,112,104
1546305381,120,222
1546307558,87,123
1546309462,104,111
1546312600,159,169
1546314497,97,80
1546316415,97,122
1546318336,494,114
1546320277,125,89
1546322170,2806,93
1546324338,1453,105
1546326261,544,117
1546328195,383,115
1546330344,195,111
1546332253,119,111
1546334206,115,99
