DateTime,AddedIPs,RemovedIPs
1546759323,1,0
1546760523,3,24
1546761123,2,9
1546761723,6,9
1546762325,13,16
1546762924,2,0
1546763522,1,9
1546764123,1,6
1546765323,6,20
1546766524,6,5
1546767724,1,2
1546768323,1,11
1546768923,5,2
1546770124,5,12
1546771323,1,8
1546771923,2,61
1546772524,2,0
1546773724,3,9
1546774323,3,3
1546774923,1,0
1546775523,11,1
1546776123,2,9
1546776723,11,7
1546777323,6,0
1546777923,4,12
1546778524,2,6
1546779723,5,6
1546780323,1,3
1546780923,3,3
1546782123,14,6
1546783323,1,17
1546783923,5,0
1546784522,6,5
1546785723,7,0
1546786923,4,2
1546788123,4,6
1546788723,5,2
1546789323,4,22
1546789923,3,0
1546790524,3,10
1546791723,5,7
1546792324,1,0
1546792923,5,0
1546794123,4,1
1546795324,3,9
1546795923,1,0
1546796524,3,2
1546797124,2,0
1546797723,1,4
1546798323,1,1
1546798923,3,4
1546800123,6,4
1546801324,10,0
1546802523,11,9
1546803123,2,0
1546803723,2,6
1546804323,1,0
1546804924,6,2
1546806123,2,5
1546806723,5,12
1546807323,1,0
1546808523,5,6
1546809723,4,3
1546810922,1,5
1546812123,7,0
1546812724,2,0
1546813323,4,6
1546814523,5,0
1546815723,1,6
1546816923,5,3
1546817523,6,0
1546818122,1,2
1546818723,2,5
1546819324,6,0
1546819924,1,0
1546820523,4,4
1546821722,1,3
1546822324,2,1
1546822923,2,3
1546823523,3,2
1546824123,1,0
1546824723,8,21
1546825325,2,7
1546825923,4,0
1546826523,0,4
1546827123,1,0
1546827723,3,10
1546828323,7,0
1546829523,2,2
1546830124,0,2
1546830724,3,0
1546831323,4,4
1546831923,5,0
1546832523,3,4
1546833723,15,0
1546834924,7,1
1546835523,1,1
1546836123,7,2
1546836723,5,0
1546837324,2,1
1546837924,2,15
1546838523,3,0
1546839123,1,0
1546839724,3,3
1546840923,2,2
1546841524,8,0
1546842123,2,60
1546843323,5,13
1546844523,4,3
1546845123,6,1
1546845723,4,3
1546846923,1,11
1546847524,1,0
1546848723,1,2
1546849323,1,3
1546850523,8,5
1546851724,1,4
1546852323,5,0
1546852924,3,23
1546854123,6,3
1546854723,5,2
1546855324,9,4
1546855923,7,0
1546856523,5,0
1546857722,4,1
1546858923,6,1
1546859524,3,0
1546860124,7,1
1546860724,3,10
1546861323,5,0
1546862523,4,9
1546863123,3,0
1546863723,2,0
1546864924,3,6
1546865523,2,3
1546866123,24,3
1546866723,1,0
1546867323,4,3
1546868523,8,7
1546869723,13,0
1546870923,2,12
1546871523,6,0
1546872124,4,1
1546873323,3,3
1546874523,5,1
1546875722,9,6
1546876322,14,0
1546876924,6,2
1546878123,8,18
1546879322,3,4
1546880524,2,16
1546881723,2,1
1546882323,4,3
1546882922,11,1
1546884124,5,1
1546884724,5,0
1546885323,5,4
1546885923,2,4
1546886523,3,0
1546887723,4,8
1546888923,2,4
1546890123,2,2
1546890723,1,3
1546891323,7,1
1546892523,7,0
1546893123,15,1
1546893724,43,0
1546894924,2,6
1546895525,34,2
1546896122,11,0
1546897322,22,20
1546898525,0,11
1546899124,3,3
1546899723,1,1
1546900923,2,1
1546901523,6,0
1546902124,1,0
1546903324,2,1
1546903923,10,5
1546904523,3,4
1546905123,1,0
1546905725,1,0
1546906923,3,9
1546908123,1,7
1546909324,4,1
1546910524,2,11
1546911123,2,1
1546911722,3,0
1546912923,4,1
1546913524,30,0
1546914123,5,1
1546915323,2,4
1546916524,4,1
1546917723,10,1
1546918923,3,7
1546920123,6,1
1546920723,11,1
1546921323,3,1
1546922522,13,8
1546923123,2,5
1546923723,3,5
1546924923,2,8
1546925523,14,0
1546926123,4,0
1546927323,12,6
1546927923,3,2
1546928524,4,0
1546929123,5,2
1546929723,7,7
1546930923,3,5
1546932123,11,2
1546932723,3,5
1546933322,5,0
1546934524,56,3
1546935123,10,3
1546935723,5,2
1546936323,7,4
1546936922,3,0
1546937524,13,1
1546938123,6,0
1546938723,1,2
1546939324,2,5
1546939923,9,0
1546940523,3,12
1546941723,8,4
1546942923,1,9
1546944124,4,5
1546945323,15,38
1546945923,7,11
1546946523,3,0
