DateTime,AddedIPs,RemovedIPs
1546681323,35,18
1546682522,4,45
1546683722,5,11
1546684923,13,66
1546686122,29,74
1546687322,8,28
1546687923,0,9
1546688523,6,0
1546689722,5,12
1546690922,5,14
1546692123,10,6
1546693323,4,0
1546694524,1,26
1546695123,37,9
1546695722,9,15
1546696323,5,0
1546696923,8,24
1546698123,29,16
1546699322,2,116
1546699922,16,15
1546700523,1,16
1546701723,24,0
1546702323,44,34
1546702922,5,9
1546704123,4,15
1546704724,0,15
1546705322,1,8
1546705923,2,0
1546706524,4,3
1546707723,6,6
1546708923,38,76
1546710123,22,16
1546711323,18,37
1546712523,2,31
1546714322,2,3
1546716123,3,27
1546717322,58,44
1546718524,34,23
1546719123,27,0
1546719723,37,39
1546720322,0,65
1546720923,5,0
1546721523,34,20
1546723323,14,21
1546723922,3,62
1546724523,15,46
1546725722,42,5
1546726923,8,9
1546728123,2,38
1546729323,67,12
1546730522,45,33
1546731723,56,82
1546732924,13,0
1546733523,4,14
1546734123,12,0
1546735323,4,19
1546736523,17,0
1546737123,3,14
1546737722,1,0
1546738923,0,56
1546739524,58,0
1546740125,61,19
1546740725,64,40
1546741323,23,11
1546741922,7,5
1546742523,8,38
1546743123,2,0
1546743723,9,8
1546744322,15,0
1546744922,25,10
1546745523,26,10
1546746122,5,12
1546747323,9,0
1546748522,23,54
1546749123,8,0
1546749723,9,0
1546750323,36,19
1546750923,35,0
1546751523,19,69
1546752123,10,26
1546753323,9,24
1546753923,13,20
1546754523,18,0
1546755723,5,15
1546756922,1,20
1546758124,9,6
1546758723,0,14
1546759323,2,18
1546760523,35,0
1546761722,36,45
1546762325,1,0
1546762923,5,18
1546763522,5,0
1546764123,2,0
1546765323,7,4
1546766523,7,20
1546767723,7,27
1546768323,13,20
1546768923,6,3
1546770123,20,0
1546771323,54,11
1546771923,17,16
1546772523,13,0
1546773123,8,24
1546773723,17,6
1546774923,47,16
1546776123,57,9
1546776723,5,0
1546777322,8,0
1546778524,22,12
1546779723,17,22
1546780922,28,6
1546782123,38,23
1546783323,12,22
1546783923,4,22
1546784522,48,10
1546785123,35,0
1546785723,49,0
1546786923,60,15
1546787523,17,16
1546788123,15,31
1546789323,49,13
1546789923,13,0
1546790524,13,6
1546791723,14,9
1546792923,8,19
1546793523,2,4
1546794123,3,18
1546795323,52,0
1546796524,49,44
1546797124,22,0
1546797723,9,2
1546798923,19,3
1546799523,3,0
1546800123,3,2
1546800722,3,1
1546801323,2,18
1546801924,26,0
1546802523,7,15
1546803123,7,0
1546803723,48,0
1546804323,39,53
1546804924,36,0
1546805522,20,13
1546806123,29,31
1546807323,54,8
1546808523,42,27
1546809723,23,16
1546810922,17,41
1546812123,75,0
1546812723,2,5
1546813323,7,18
1546814523,23,22
1546815723,25,0
1546816923,63,96
1546818122,47,20
1546819324,48,6
1546819923,5,29
1546820523,8,0
1546821722,16,1
1546822324,3,23
1546822922,14,3
1546823523,13,2
1546824123,9,4
1546825325,20,18
1546825923,30,0
1546826523,7,106
1546827723,4,50
1546828322,4,0
1546828923,9,15
1546830123,5,7
1546831323,13,65
1546832523,5,3
1546833123,2,30
1546833723,4,0
1546834923,21,32
1546835523,2,0
1546836123,3,28
1546837323,16,46
1546837923,2,9
1546838523,4,14
1546839123,1,0
1546839724,23,13
1546840923,54,21
1546842123,73,1
1546843323,3,11
1546844523,12,0
1546845723,8,2
1546846922,45,70
1546848123,27,0
1546849323,36,15
1546849923,2,9
1546850523,3,9
1546851723,6,0
1546852323,3,7
1546852924,2,9
1546854123,7,0
1546854723,3,22
1546855324,0,21
1546855923,57,0
1546856523,29,41
1546857722,65,14
1546858923,46,23
1546859524,7,0
1546860123,43,18
1546861322,39,35
1546861923,6,43
1546862523,3,8
1546863123,9,0
1546863723,5,6
1546864323,4,27
1546864924,20,0
1546865523,1,16
1546866122,7,30
1546866723,1,0
1546867322,4,50
1546868523,68,0
1546869723,9,34
1546870922,49,23
1546871523,45,72
1546872124,43,0
1546873322,64,103
1546874523,14,64
1546875722,24,0
1546876322,44,11
1546876923,18,14
1546878123,44,31
1546879322,11,19
1546880523,8,62
1546881723,84,49
1546882323,40,0
1546882922,9,0
1546883523,7,30
1546884124,13,28
1546884723,25,0
1546885323,19,0
1546886523,2,6
1546887723,0,3
1546888323,2,35
1546888923,3,0
1546889523,5,11
1546890123,1,82
1546890722,6,33
1546891323,0,19
1546892523,63,46
1546893123,48,66
1546893724,21,0
1546894924,17,44
1546895524,11,32
1546896122,4,26
1546897322,63,0
1546898524,41,56
1546899723,1,15
1546900922,6,27
1546901522,31,35
1546902123,76,0
1546903323,42,98
1546904523,13,49
1546905724,73,0
1546906922,1,29
1546908122,0,3
1546909324,12,16
1546910524,9,30
1546911722,18,28
1546912923,53,37
1546914123,41,13
1546914723,10,18
1546915323,4,0
1546916524,4,7
1546917723,1,12
1546918923,10,2
1546920123,13,22
1546921322,50,0
1546922522,45,8
1546923123,47,24
1546923723,27,0
1546924923,31,3
1546925523,3,1
1546926122,6,40
1546927322,9,37
1546927923,34,56
1546928524,41,0
1546929122,13,6
1546929722,1,0
1546930923,1,24
1546931522,11,0
1546932123,16,0
1546932723,10,35
1546933322,10,0
1546934523,47,25
1546935722,53,42
1546936922,38,9
1546938123,9,5
1546939323,8,7
1546940523,19,8
1546941122,2,0
1546941723,1,3
1546942323,35,42
1546942923,45,18
1546944123,28,57
1546945323,15,44
1546946522,2,43
