DateTime,AddedIPs,RemovedIPs
1546548157,38,69
1546549787,60,109
1546551040,42,77
1546552585,99,38
1546553674,138,57
1546554900,79,90
1546556191,96,7
1546557286,51,89
1546558953,0,17240
1546560344,16961,0
1546561499,50,6
1546563386,66,136
1546564476,44,54
1546565719,0,16925
1546566171,16896,0
1546566986,61,2
1546568073,44,110
1546568918,29,8
1546569771,22,117
1546570586,37,27
1546571670,79,47
1546573366,108,80
1546574738,71,145
1546575928,279,5
1546576120,128,0
1546578634,0,17213
1546580552,18241,0
1546582481,128,56
1546584053,73,109
1546585842,92,131
1546587753,129,96
1546588601,69,2
1546589679,88,97
1546591359,75,80
1546592165,0,18324
1546593320,18293,0
1546594962,137,68
1546595804,30,36
1546596941,37,137
1546597700,0,18256
1546598846,18210,0
1546600473,64,94
1546601727,142,90
1546602928,53,25
1546604136,61,106
1546607446,416,209
1546608665,106,70
1546609359,48,0
1546610733,94,105
1546613436,184,127
1546614637,67,81
1546615705,92,1
1546617381,0,18629
1546618544,18618,0
1546620036,115,125
1546620997,68,28
1546622063,70,53
1546622913,55,2
1546624533,201,130
1546625739,85,46
1546626522,47,2
1546627668,54,115
1546629035,63,115
1546630952,129,61
1546632331,80,114
1546633508,68,0
1546634728,88,98
1546636239,39,106
1546638146,113,159
1546638984,62,1
1546640074,80,129
1546641333,84,109
1546642523,77,0
1546643664,34,81
1546645366,69,93
1546646193,20,30
1546648103,110,69
1546648958,46,102
1546649795,48,28
1546650877,48,92
1546651717,33,1
1546653025,62,124
1546654473,75,96
1546656043,89,94
1546657000,59,0
1546658136,62,88
1546659757,84,94
1546661662,0,18650
1546662520,18612,0
1546664122,0,18612
1546665342,18550,0
1546666120,32,1
1546667790,43,121
1546668932,57,81
1546670435,52,78
1546671556,43,108
1546673306,70,9
1546674946,146,113
1546676139,48,87
1546677350,55,79
1546678536,70,31
1546679738,59,76
1546680516,33,2
1546681343,0,18472
1546683264,18429,0
1546684118,32,1
1546684944,56,85
1546686186,122,87
1546687552,77,0
1546688723,0,18543
1546690473,18503,0
1546691304,34,3
1546692143,37,95
1546693386,55,116
1546694904,70,5
1546696235,34,147
1546697676,100,86
1546698940,56,157
1546701023,0,18280
1546702245,18187,0
1546703735,43,31
1546704882,49,50
1546706558,0,18198
1546708228,18172,0
1546709708,77,104
1546711542,107,90
1546712908,91,5
1546714224,54,116
1546715437,36,68
1546717352,100,151
1546718732,58,74
1546720089,0,18087
1546721548,18141,0
1546722665,32,81
1546723704,59,1
1546725463,86,214
1546727313,92,109
1546728146,46,88
1546729811,77,76
1546731769,86,62
1546732598,9,22
1546733675,64,41
1546734521,28,3
1546735371,24,63
1546737034,56,90
1546738280,60,58
1546740874,70,61
1546741720,24,0
1546743397,129,131
1546744545,38,79
1546745730,70,80
1546747000,132,2
1546748143,86,88
1546749610,0,18060
1546751440,17930,0
1546752685,0,17930
1546754187,17922,0
1546756119,92,56
1546757400,101,153
1546758876,129,126
1546760445,79,125
1546761791,43,107
1546764159,83,106
1546764986,0,17776
1546766145,17789,0
1546767758,71,64
1546769671,65,86
1546771232,81,120
1546773037,110,74
1546774198,35,82
1546774952,35,0
1546775785,29,51
1546776881,33,62
1546777715,23,0
1546779342,51,132
1546780534,77,125
1546781709,111,119
1546783544,143,113
1546784051,0,17625
1546785753,17585,0
1546787667,68,111
1546788518,52,0
1546790139,75,164
1546791263,37,131
1546792489,36,118
1546794642,65,228
1546796544,87,101
1546797933,60,88
1546799301,87,1
1546800990,69,132
1546802904,87,76
1546804600,75,129
1546805665,58,64
1546806502,50,1
1546807833,43,115
1546809032,95,100
1546810943,160,136
1546812865,110,125
1546813706,48,4
1546814558,44,51
1546816465,76,413
1546817307,27,2
1546818146,55,592
1546820072,111,571
1546821755,127,80
1546823412,0,15854
1546824523,15930,0
1546827289,151,243
1546828104,105,1
1546828947,0,15942
1546829804,15924,0
1546830943,49,38
1546832135,62,46
1546833320,53,41
1546834483,0,15963
1546835719,16013,0
1546836161,25,1
1546836995,36,17
1546838142,50,43
1546838917,51,1
1546841680,168,163
1546842519,62,1
1546844175,120,90
1546846105,138,116
1546847002,61,80
1546848881,125,116
1546849709,53,2
1546850980,68,119
1546852490,118,75
1546854047,173,75
1546855017,122,35
1546856116,87,114
1546857755,211,89
1546859450,122,94
1546861367,149,161
1546863280,218,83
1546864771,116,85
1546866883,240,81
1546869388,234,132
1546870483,116,62
1546871665,121,96
1546872146,41,1
1546873837,179,65
1546874906,79,1
1546876241,143,120
1546877669,110,92
1546878918,122,336
1546880030,114,38
1546881280,134,90
1546882104,66,0
1546883803,144,161
1546884914,0,17294
1546886557,17482,0
1546888472,191,86
1546889304,87,0
1546890152,97,110
1546891548,153,88
1546893097,123,87
1546893756,107,0
1546895683,180,101
1546896943,112,76
1546898127,113,38
1546899264,89,55
1546900740,130,74
1546901858,54,39
1546903239,83,14
1546903716,29,0
1546904573,25,94
1546906464,79,46
1546908145,90,77
1546908986,35,15
1546910923,160,44
1546911757,48,47
1546913149,78,115
1546914519,85,0
1546916233,65,118
1546917345,44,116
1546918948,107,118
1546919801,77,23
1546920873,69,30
1546922751,112,69
1546924242,107,76
1546925360,81,1
1546926149,61,65
1546926986,31,39
1546928081,41,167
1546929363,55,108
1546930585,82,25
1546931656,0,18401
1546933348,18491,0
1546934205,65,23
1546935346,87,86
1546936119,79,2
1546938870,157,154
1546940447,126,68
1546941964,78,125
1546943320,102,4
1546944166,42,69
1546946070,115,79
