DateTime,AddedIPs,RemovedIPs
1545978639,428,424
1545980785,22,1
1545981660,5,0
1545984982,451,463
1545985621,1707,1684
1545988852,2,0
1545990842,273,279
1545991701,14,3
1545996066,1,0
1545996421,1608,1582
1546001217,188,190
1546002744,13,3
1546005954,620,306
1546006504,97,98
1546006622,1,3
1546007221,2444,2421
1546007500,0,252
1546010450,3,256
1546010471,0,16
1546013704,12,5
1546014276,187,197
1546017849,7,0
1546018021,3154,3150
1546020123,128,117
1546024558,12,2
1546024856,2,0
1546029069,3682,3668
1546029483,124,122
1546032063,2,0
1546032616,0,255
1546035606,16,3
1546035722,53,57
1546039245,3,0
1546039621,4156,4152
1546042509,887,854
1546046647,30,0
1546048209,620,676
1546050620,4687,4851
1546054216,0,16
1546057910,18,2
1546058421,510,490
1546060856,3,0
1546061419,2029,1979
1546064283,474,444
1546068053,5,0
1546069091,22,3
1546070523,455,464
1546072021,1720,1661
1546073295,1,1
1546075251,5,0
1546079162,319,318
1546079996,15,0
1546080856,1,0
1546082570,3,0
1546082821,1848,1826
1546086075,165,176
1546087937,1,1
1546089645,2,0
1546091039,5,2
1546091882,98,94
1546092147,944,317
1546093022,1,6
1546093621,2724,2707
1546096856,0,1
1546097785,0,26
1546101819,111,107
1546102570,74,71
1546104048,4,0
1546104421,3380,3356
1546104609,504,0
1546108225,124,123
1546111255,2,0
1546111814,0,255
1546113096,10,2
1546113963,65,63
1546115221,3878,3879
1546118455,2,0
1546122626,73,71
1546124146,30,3
1546125645,2,0
1546126215,4334,4364
1546129083,2,843
1546132846,2,0
1546135187,30,2
1546136821,4829,4997
1546139462,856,2
1546140627,0,14
1546144923,537,515
1546146080,19,2
1546147247,3,0
1546147819,2139,2101
1546152590,514,484
1546154453,3,0
1546157276,21,1
1546158421,1773,1745
1546161649,3,0
1546167358,456,451
1546168357,28,4
1546168838,2,0
1546169221,1615,1588
1546173018,0,256
1546173482,290,302
1546176284,2,0
1546179349,275,310
1546179666,1,10
1546180021,2762,2740
1546183247,1,0
1546183816,0,18
1546189324,145,145
1546190369,15,3
1546190449,2,0
1546190891,39,39
1546191010,3233,3213
1546195653,92,89
1546196745,1,0
1546197656,3,0
1546201413,23,2
1546201621,3804,3821
1546201830,102,96
1546204851,1,0
1546212049,2,0
1546212696,4227,4194
1546215647,1,0
1546218123,13,859
1546223221,4722,4931
1546223827,12,3
1546224611,844,10
1546227012,0,21
1546231504,590,567
1546234212,2049,2022
1546235058,9,2
1546237804,509,496
1546244821,1828,1766
1546246007,11,1
1546247167,525,524
1546248053,1,0
1546253112,399,407
1546255377,8,0
1546255813,2005,1963
1546257122,9,3
1546259749,189,192
1546262452,1,0
1546264826,164,196
1546265822,1,3
1546266421,2811,2771
1546268403,8,4
1546268523,101,116
1546269645,4,0
1546270289,0,22
1546274762,149,147
1546276861,6,0
1546277221,3431,3401
1546278974,65,73
1546279449,15,4
1546282013,104,109
1546284040,7,1
1546287482,108,98
1546288021,3918,3910
1546290448,21,5
1546291242,2,0
1546297222,123,120
1546298821,4312,4308
1546301795,18,2
1546303082,249,852
1546304751,1,0
1546305641,11,0
1546309621,4657,4841
1546309885,813,250
1546312777,17,1
1546312842,14,0
1546313157,0,16
1546316165,18,17
1546320064,4,0
1546320622,1852,1813
1546322462,9,10
1546323720,19,2
1546327258,2,0
1546331221,1697,1621
1546331643,9,9
1546334452,14,4
1546338684,16,15
1546341655,3,0
1546342292,1828,1776
1546345444,11,2
1546347039,1,0
1546347939,1,0
1546348845,11,11
1546351577,193,162
1546352673,1,1
1546352821,2572,2568
1546355158,505,0
1546356039,2,0
1546356508,18,16
1546360924,7,10
1546363249,3,0
1546363621,3266,3247
1546367292,87,82
1546367372,16,2
1546367461,14,11
1546370441,7,0
1546374421,3814,3793
1546377658,11,252
1546378269,13,8
1546380382,20,17
1546384845,2,1
1546385221,4156,4160
1546387204,106,362
1546389352,19,1
1546396021,4636,4792
1546396571,36,47
1546399254,3,0
1546400637,24,20
1546402203,15,13
1546406441,3,0
1546407016,2114,2080
1546408682,9,10
1546411865,25,251
1546413643,3,1
1546417889,1829,1792
1546418283,18,13
1546420849,2,0
1546422969,30,2
1546425849,14,14
1546428220,3,0
1546428421,2264,2210
1546434028,22,0
1546434274,0,1
1546435246,18,14
1546438202,730,230
1546439182,1,2
1546439221,3158,3124
1546440513,98,106
1546442443,3,0
1546443085,0,11
1546444988,31,23
1546450021,3672,3636
1546454493,11,12
1546456058,10,0
1546459879,8,0
1546460283,18,14
1546460821,4092,4122
1546464077,4,0
1546467004,28,8
1546471251,3,0
1546471829,4519,4494
1546473424,132,137
1546475750,2,0
1546478343,9,4
1546478464,4,0
1546482421,4904,5084
1546485657,1,0
1546486285,0,13
1546488917,19,16
1546489421,14,2
1546492842,4,0
1546493221,2058,2047
1546495239,13,13
1546500044,4,1
1546500713,9,1
1546504444,1773,1676
1546507251,7,0
1546510882,15,10
1546511767,7,3
1546514448,1,0
1546514821,2239,2201
1546517714,15,14
1546521658,3,0
1546522360,1,1
1546522796,7,2
1546524904,325,230
1546525022,1,2
1546525621,3033,3015
1546527064,8,8
1546528817,64,66
1546528848,1,0
1546529154,0,19
1546533832,24,19
1546534932,0,256
1546536055,3,0
1546536687,3649,3614
1546538429,246,0
1546540264,19,18
1546541452,1,0
1546543470,2,0
1546545114,9,3
1546545725,20,18
1546547221,4041,4066
1546550451,3,0
1546555697,15,15
1546556764,2,2
1546557645,4,0
1546558363,4446,4432
1546562855,121,132
1546564863,2,0
1546566190,2,1
1546568616,54,56
1546568821,4801,4981
1546572968,0,12
1546575056,19,20
1546577278,4,3
1546579246,3,0
1546579621,1996,1971
1546583750,1,0
1546584122,9,12
1546586452,5,0
1546587615,1,2
1546588284,2,2
1546590623,1659,1642
1546591606,8,5
1546593654,2,0
1546596663,16,13
1546599562,0,1
1546600070,2,0
1546600991,2,0
1546601221,1914,1876
1546602961,13,10
1546608048,2,1
1546610652,5,2
1546610795,258,224
1546611655,1,5
1546612021,2782,2756
1546613234,9,520
1546615285,2,0
1546615814,254,29
1546616896,64,64
1546619643,15,13
1546621203,5,2
1546622454,1,0
1546622821,3371,3347
1546626372,8,8
1546626956,2,0
1546629960,4,0
1546631770,4,1
1546632363,13,14
1546633804,3883,3879
1546636857,2,0
1546639258,16,14
1546642731,4,1
1546644049,2,0
1546644692,4260,4251
1546648442,105,113
1546653686,4,0
1546655414,4713,4896
1546658454,3,0
1546659080,0,10
1546664448,1,1
1546665649,9,6
1546666021,2028,2002
1546668364,7,5
1546672851,5,0
1546675721,1,4
1546676821,2105,2015
1546677963,4,3
1546680059,3,0
1546684559,8,8
1546686550,4,2
1546687253,4,0
1546687875,1966,1978
1546690684,7,7
1546694444,2,0
1546696812,253,0
1546696922,243,260
1546698267,1,262
1546698421,2906,2832
1546701650,4,0
1546702214,0,17
1546705001,74,74
1546707163,8,9
1546709221,3470,3473
1546709753,2,0
1546713904,3,8
1546716047,4,1
1546717925,3,2
1546719612,8,5
1546720284,3987,3969
1546723246,5,0
1546725603,10,9
1546728796,3,2
1546730450,3,0
1546731015,4634,4383
1546734253,1,1
1546735620,63,63
1546737641,2,0
1546739645,3,2
1546741826,4764,4922
1546744848,2,1
1546745453,0,18
1546749345,1,0
1546750715,4,3
1546751145,1,0
1546751403,7,7
1546752048,1,0
1546752421,2111,2066
1546754523,3,3
1546759240,4,0
1546761943,3,1
1546763478,2099,2040
1546764122,8,5
1546766443,5,0
1546771115,5,5
1546772928,2,1
1546773781,1,1
1546774231,2107,2092
1546776986,7,8
1546780834,2,0
1546783640,2,4
1546783822,398,223
1546784222,1,2
1546785016,3004,3002
1546788037,3,1
1546788615,0,16
1546793054,64,62
1546793104,7,5
1546794678,4,2
1546795621,3649,3620
1546796172,0,511
1546799495,2,2
1546802453,2,0
1546803344,1,0
1546805759,7,9
1546806614,4116,4122
1546809654,14,8
1546812695,16,13
1546816799,8,3
1546816844,2,0
1546817221,4512,4485
1546821920,56,61
1546822846,0,1
1546824048,1,0
1546827721,14,4
1546828021,4749,4949
1546831242,0,2
1546832184,0,11
1546834203,9,8
1546838920,12,4
1546839043,2073,2027
1546840808,8,9
1546845642,1,1
1546849949,1853,1754
1546850044,7,7
1546852840,3,0
1546854044,3,1
1546857087,7,8
1546857345,10,0
1546860042,3,0
1546860691,2242,2214
1546861071,9,9
1546862148,252,0
1546863313,5,4
1546866997,1,1
1546867244,2,0
1546869623,330,506
1546871186,0,3
1546871801,3134,3099
1546872122,8,4
1546872123,6,8
1546874448,5,0
1546874488,0,15
1546875030,255,0
1546879322,8,8
1546881636,71,70
1546881643,2,0
1546882222,3774,3754
1546883022,8,8
1546885084,6,2
1546886142,1,255
1546888840,4,1
1546890646,2,0
1546891598,4,4
1546892821,4236,4229
1546894188,8,9
1546896278,5,0
1546900682,14,11
1546903242,1,0
1546903621,4549,4565
1546905063,8,8
1546907403,73,71
1546907749,1,0
1546911161,1,1
1546911346,1,1
1546913703,4,4
1546914633,4879,5061
1546916135,3,9
1546917639,2,0
1546918236,0,14
1546919643,13,10
1546924835,2,0
1546925429,2149,2079
1546927142,10,9
1546929905,11,9
1546932039,3,0
1546935945,11,11
1546936021,1808,1748
1546938232,7,9
1546939239,3,1
1546940677,1,2
1546942252,7,7
1546943934,1,0
1546945709,2,0
1546946585,2,0
